contractSymbol,optionType,expiration,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AAPL230113C00149000,put,2023-01-13,2022-12-09 20:23:09,149.0,3.72,3.05,3.2,0.6600001,21.56863,42,279,0.3393620751953125,False,REGULAR,USD
AAPL230113C00150000,put,2023-01-13,2022-12-09 20:59:18,150.0,2.78,2.76,2.85,-0.24000001,-7.94702,936,696,0.3358220715332031,False,REGULAR,USD
AAPL230113C00152500,put,2023-01-13,2022-12-09 20:55:49,152.5,2.11,1.98,2.09,-0.05000019,-2.3148234,142,692,0.3272772351074219,False,REGULAR,USD
AAPL230113C00155000,put,2023-01-13,2022-12-09 20:57:57,155.0,1.44,1.43,1.48,-0.059999943,-3.9999962,4103,1256,0.3188544677734374,False,REGULAR,USD
AAPL230113C00157500,put,2023-01-13,2022-12-09 20:55:42,157.5,1.04,0.97,1.06,-0.110000014,-9.565219,226,354,0.3154365332031249,False,REGULAR,USD
AAPL230113C00160000,put,2023-01-13,2022-12-09 20:44:03,160.0,0.75,0.66,0.74,-0.00999999,-1.3157883,687,641,0.31201859863281245,False,REGULAR,USD
AAPL230113C00162500,put,2023-01-13,2022-12-09 19:45:54,162.5,0.62,0.47,0.52,0.06999999,12.727271,111,297,0.3112861840820312,False,REGULAR,USD
AAPL230113C00165000,put,2023-01-13,2022-12-09 20:47:18,165.0,0.36,0.34,0.37,-0.01999998,-5.263153,139,375,0.31250687499999996,False,REGULAR,USD
AAPL230113C00167500,put,2023-01-13,2022-12-08 17:59:33,167.5,0.27,0.21,0.26,0.0,0.0,53,568,0.313483427734375,False,REGULAR,USD
AAPL230113C00170000,put,2023-01-13,2022-12-09 20:21:51,170.0,0.2,0.15,0.19,0.019999996,11.111108,422,110,0.31690136230468746,False,REGULAR,USD
AAPL230120C00030000,call,2023-01-20,2022-12-09 17:17:06,30.0,115.35,112.0,112.65,2.2299957,1.971354,2,2771,2.0351611621093753,True,REGULAR,USD
AAPL230120C00035000,call,2023-01-20,2022-10-25 18:23:33,35.0,117.1,114.95,116.8,0.0,0.0,124,642,4.545414474487304,True,REGULAR,USD
AAPL230120C00040000,call,2023-01-20,2022-11-30 18:04:14,40.0,101.55,102.05,102.7,0.0,0.0,20,985,1.7304700976562502,True,REGULAR,USD
AAPL230120C00050000,call,2023-01-20,2022-12-09 19:52:24,50.0,94.14,92.1,92.8,1.9400024,2.1041243,1,3984,1.50390873046875,True,REGULAR,USD
AAPL230120C00055000,call,2023-01-20,2022-11-17 18:41:51,55.0,96.82,87.15,87.75,0.0,0.0,3,828,1.376956240234375,True,REGULAR,USD
AAPL230120C00060000,call,2023-01-20,2022-12-09 19:14:52,60.0,84.45,82.2,82.75,1.8099976,2.1902199,15,2987,1.2753942480468747,True,REGULAR,USD
AAPL230120C00065000,call,2023-01-20,2022-11-30 14:47:17,65.0,77.15,77.2,77.85,0.0,0.0,7,1438,1.1953165234375,True,REGULAR,USD
AAPL230120C00070000,call,2023-01-20,2022-12-09 19:42:38,70.0,74.35,72.25,72.85,2.7299957,3.811778,20,3433,1.1044966650390626,True,REGULAR,USD
AAPL230120C00075000,call,2023-01-20,2022-12-05 14:49:56,75.0,76.1,67.3,67.95,0.0,0.0,59,2069,1.0395555834960941,True,REGULAR,USD
AAPL230120C00080000,call,2023-01-20,2022-12-08 20:55:42,80.0,63.0,62.35,62.95,0.0,0.0,7,4781,0.956055126953125,True,REGULAR,USD
AAPL230120C00085000,call,2023-01-20,2022-12-09 18:03:20,85.0,59.55,57.35,58.05,1.4099998,2.4251804,3,10119,0.8833019482421874,True,REGULAR,USD
AAPL230120C00090000,call,2023-01-20,2022-12-09 18:03:56,90.0,54.55,52.45,53.05,1.9099998,3.6284194,61,10509,0.8125018749999999,True,REGULAR,USD
AAPL230120C00095000,call,2023-01-20,2022-12-08 19:57:27,95.0,48.24,47.6,48.0,0.0,0.0,5,2630,0.7426783544921874,True,REGULAR,USD
AAPL230120C00100000,call,2023-01-20,2022-12-09 17:20:26,100.0,45.84,42.6,43.2,2.4300003,5.5977893,25,14592,0.684573466796875,True,REGULAR,USD
AAPL230120C00105000,call,2023-01-20,2022-12-09 18:58:19,105.0,40.05,37.7,38.3,-4.950001,-11.000002,1,2460,0.6242713354492189,True,REGULAR,USD
AAPL230120C00110000,call,2023-01-20,2022-12-09 15:15:02,110.0,33.25,32.9,33.35,0.0,0.0,1,7101,0.5661664477539063,True,REGULAR,USD
AAPL230120C00115000,call,2023-01-20,2022-12-09 20:57:31,115.0,28.4,28.25,28.5,0.0,0.0,109,8525,0.5210008837890624,True,REGULAR,USD
AAPL230120C00120000,call,2023-01-20,2022-12-09 20:51:26,120.0,24.0,23.6,23.9,-0.14999962,-0.62111646,94,18679,0.49597671997070314,True,REGULAR,USD
AAPL230120C00125000,call,2023-01-20,2022-12-09 20:51:48,125.0,19.5,19.05,19.4,0.15999985,0.8273002,27,17602,0.4534966760253906,True,REGULAR,USD
AAPL230120C00130000,call,2023-01-20,2022-12-09 20:59:46,130.0,15.1,15.0,15.25,-0.07999992,-0.5270087,526,21216,0.42310147216796873,True,REGULAR,USD
AAPL230120C00135000,call,2023-01-20,2022-12-09 20:55:41,135.0,11.5,11.25,11.45,-0.1800003,-1.5410985,74,24394,0.39539178833007815,True,REGULAR,USD
AAPL230120C00140000,call,2023-01-20,2022-12-09 20:59:51,140.0,8.04,8.05,8.1,-0.35999966,-4.2857103,836,53346,0.3695131408691406,True,REGULAR,USD
AAPL230120C00145000,call,2023-01-20,2022-12-09 20:59:13,145.0,5.3,5.3,5.4,-0.2999997,-5.3571377,5431,50905,0.350470362548828,False,REGULAR,USD
AAPL230120C00150000,call,2023-01-20,2022-12-09 20:59:56,150.0,3.25,3.2,3.3,-0.21000004,-6.069365,4691,81675,0.3319158605957031,False,REGULAR,USD
AAPL230120C00155000,call,2023-01-20,2022-12-09 20:59:47,155.0,1.81,1.8,1.83,-0.1500001,-7.6530657,4467,64601,0.3156806713867187,False,REGULAR,USD
AAPL230120C00160000,call,2023-01-20,2022-12-09 20:58:49,160.0,0.95,0.94,0.97,-0.089999974,-8.653844,3189,93690,0.3073799731445312,False,REGULAR,USD
AAPL230120C00165000,call,2023-01-20,2022-12-09 20:59:08,165.0,0.48,0.48,0.5,-0.049999982,-9.433959,3348,60799,0.3042061767578125,False,REGULAR,USD
AAPL230120C00170000,call,2023-01-20,2022-12-09 20:59:48,170.0,0.26,0.25,0.27,-0.02000001,-7.1428614,1973,73927,0.30762411132812495,False,REGULAR,USD
AAPL230120C00175000,call,2023-01-20,2022-12-09 20:59:08,175.0,0.14,0.14,0.16,-0.019999996,-12.499998,1217,62827,0.317389638671875,False,REGULAR,USD
AAPL230120C00180000,call,2023-01-20,2022-12-09 20:54:40,180.0,0.09,0.09,0.1,-0.019999996,-18.181814,1159,61335,0.32813171874999997,False,REGULAR,USD
AAPL230120C00185000,call,2023-01-20,2022-12-09 20:55:19,185.0,0.06,0.06,0.07,-0.010000002,-14.285716,205,23839,0.34278000976562495,False,REGULAR,USD
AAPL230120C00190000,call,2023-01-20,2022-12-09 20:12:58,190.0,0.05,0.04,0.05,0.0,0.0,268,34888,0.35742830078125,False,REGULAR,USD
AAPL230120C00195000,call,2023-01-20,2022-12-09 17:30:12,195.0,0.04,0.03,0.04,0.0,0.0,1581,17413,0.37500625,False,REGULAR,USD
AAPL230120C00200000,call,2023-01-20,2022-12-09 20:59:06,200.0,0.03,0.02,0.03,0.0,0.0,343,66716,0.38867798828125,False,REGULAR,USD
AAPL230120C00205000,call,2023-01-20,2022-12-09 20:58:08,205.0,0.02,0.02,0.03,-0.01,-33.333336,121,5449,0.414068359375,False,REGULAR,USD
AAPL230120C00210000,call,2023-01-20,2022-12-09 19:43:03,210.0,0.02,0.01,0.02,0.0,0.0,202,17711,0.41797457031249996,False,REGULAR,USD
AAPL230120C00215000,call,2023-01-20,2022-12-09 17:11:28,215.0,0.02,0.01,0.02,0.01,100.0,60,5881,0.4414118359375,False,REGULAR,USD
AAPL230120C00220000,call,2023-01-20,2022-12-09 20:41:31,220.0,0.02,0.01,0.02,0.01,100.0,60,36623,0.46484910156250003,False,REGULAR,USD
AAPL230120C00225000,call,2023-01-20,2022-12-09 15:37:30,225.0,0.01,0.0,0.02,0.0,0.0,10,3827,0.48438015625,False,REGULAR,USD
AAPL230120C00230000,call,2023-01-20,2022-12-08 20:59:46,230.0,0.01,0.0,0.01,0.0,0.0,33,12980,0.476567734375,False,REGULAR,USD
AAPL230120C00235000,call,2023-01-20,2022-12-05 14:48:50,235.0,0.01,0.0,0.01,0.0,0.0,9,805,0.49219257812500006,False,REGULAR,USD
AAPL230120C00240000,call,2023-01-20,2022-12-02 14:46:10,240.0,0.01,0.0,0.01,0.0,0.0,101,5015,0.51562984375,False,REGULAR,USD
AAPL230120C00245000,call,2023-01-20,2022-12-01 14:48:41,245.0,0.01,0.0,0.01,0.0,0.0,240,2572,0.500005,False,REGULAR,USD
AAPL230120C00250000,call,2023-01-20,2022-12-02 18:15:37,250.0,0.01,0.0,0.01,0.0,0.0,2,24699,0.51562984375,False,REGULAR,USD
AAPL230120C00255000,call,2023-01-20,2022-12-01 14:54:47,255.0,0.01,0.0,0.01,0.0,0.0,4,313,0.5312546875,False,REGULAR,USD
AAPL230120C00260000,call,2023-01-20,2022-12-08 20:26:24,260.0,0.01,0.0,0.01,0.0,0.0,2,23115,0.5468795312500001,False,REGULAR,USD
AAPL230120C00270000,call,2023-01-20,2022-11-11 20:50:27,270.0,0.01,0.0,0.01,0.0,0.0,8,2663,0.57812921875,False,REGULAR,USD
AAPL230120C00280000,call,2023-01-20,2022-10-28 13:33:58,280.0,0.02,0.0,0.01,0.0,0.0,4,0,0.6093789062500001,False,REGULAR,USD
AAPL230120C00290000,call,2023-01-20,2022-11-02 18:08:51,290.0,0.01,0.0,0.01,0.0,0.0,1,2392,0.64062859375,False,REGULAR,USD
AAPL230120C00300000,call,2023-01-20,2022-12-09 15:48:48,300.0,0.01,0.0,0.01,0.0,0.0,8,24425,0.6718782812500002,False,REGULAR,USD
AAPL230120C00030000,put,2023-01-20,2022-12-09 17:17:06,30.0,115.35,112.0,112.65,2.2299957,1.971354,2,2771,2.0351611621093753,True,REGULAR,USD
AAPL230120C00035000,put,2023-01-20,2022-10-25 18:23:33,35.0,117.1,114.95,116.8,0.0,0.0,124,642,4.545414474487304,True,REGULAR,USD
AAPL230120C00040000,put,2023-01-20,2022-11-30 18:04:14,40.0,101.55,102.05,102.7,0.0,0.0,20,985,1.7304700976562502,True,REGULAR,USD
AAPL230120C00050000,put,2023-01-20,2022-12-09 19:52:24,50.0,94.14,92.1,92.8,1.9400024,2.1041243,1,3984,1.50390873046875,True,REGULAR,USD
AAPL230120C00055000,put,2023-01-20,2022-11-17 18:41:51,55.0,96.82,87.15,87.75,0.0,0.0,3,828,1.376956240234375,True,REGULAR,USD
AAPL230120C00060000,put,2023-01-20,2022-12-09 19:14:52,60.0,84.45,82.2,82.75,1.8099976,2.1902199,15,2987,1.2753942480468747,True,REGULAR,USD
AAPL230120C00065000,put,2023-01-20,2022-11-30 14:47:17,65.0,77.15,77.2,77.85,0.0,0.0,7,1438,1.1953165234375,True,REGULAR,USD
AAPL230120C00070000,put,2023-01-20,2022-12-09 19:42:38,70.0,74.35,72.25,72.85,2.7299957,3.811778,20,3433,1.1044966650390626,True,REGULAR,USD
AAPL230120C00075000,put,2023-01-20,2022-12-05 14:49:56,75.0,76.1,67.3,67.95,0.0,0.0,59,2069,1.0395555834960941,True,REGULAR,USD
AAPL230120C00080000,put,2023-01-20,2022-12-08 20:55:42,80.0,63.0,62.35,62.95,0.0,0.0,7,4781,0.956055126953125,True,REGULAR,USD
AAPL230120C00085000,put,2023-01-20,2022-12-09 18:03:20,85.0,59.55,57.35,58.05,1.4099998,2.4251804,3,10119,0.8833019482421874,True,REGULAR,USD
AAPL230120C00090000,put,2023-01-20,2022-12-09 18:03:56,90.0,54.55,52.45,53.05,1.9099998,3.6284194,61,10509,0.8125018749999999,True,REGULAR,USD
AAPL230120C00095000,put,2023-01-20,2022-12-08 19:57:27,95.0,48.24,47.6,48.0,0.0,0.0,5,2630,0.7426783544921874,True,REGULAR,USD
AAPL230120C00100000,put,2023-01-20,2022-12-09 17:20:26,100.0,45.84,42.6,43.2,2.4300003,5.5977893,25,14592,0.684573466796875,True,REGULAR,USD
AAPL230120C00105000,put,2023-01-20,2022-12-09 18:58:19,105.0,40.05,37.7,38.3,-4.950001,-11.000002,1,2460,0.6242713354492189,True,REGULAR,USD
AAPL230120C00110000,put,2023-01-20,2022-12-09 15:15:02,110.0,33.25,32.9,33.35,0.0,0.0,1,7101,0.5661664477539063,True,REGULAR,USD
AAPL230120C00115000,put,2023-01-20,2022-12-09 20:57:31,115.0,28.4,28.25,28.5,0.0,0.0,109,8525,0.5210008837890624,True,REGULAR,USD
AAPL230120C00120000,put,2023-01-20,2022-12-09 20:51:26,120.0,24.0,23.6,23.9,-0.14999962,-0.62111646,94,18679,0.49597671997070314,True,REGULAR,USD
AAPL230120C00125000,put,2023-01-20,2022-12-09 20:51:48,125.0,19.5,19.05,19.4,0.15999985,0.8273002,27,17602,0.4534966760253906,True,REGULAR,USD
AAPL230120C00130000,put,2023-01-20,2022-12-09 20:59:46,130.0,15.1,15.0,15.25,-0.07999992,-0.5270087,526,21216,0.42310147216796873,True,REGULAR,USD
AAPL230120C00135000,put,2023-01-20,2022-12-09 20:55:41,135.0,11.5,11.25,11.45,-0.1800003,-1.5410985,74,24394,0.39539178833007815,True,REGULAR,USD
AAPL230120C00140000,put,2023-01-20,2022-12-09 20:59:51,140.0,8.04,8.05,8.1,-0.35999966,-4.2857103,836,53346,0.3695131408691406,True,REGULAR,USD
AAPL230120C00145000,put,2023-01-20,2022-12-09 20:59:13,145.0,5.3,5.3,5.4,-0.2999997,-5.3571377,5431,50905,0.350470362548828,False,REGULAR,USD
AAPL230120C00150000,put,2023-01-20,2022-12-09 20:59:56,150.0,3.25,3.2,3.3,-0.21000004,-6.069365,4691,81675,0.3319158605957031,False,REGULAR,USD
AAPL230120C00155000,put,2023-01-20,2022-12-09 20:59:47,155.0,1.81,1.8,1.83,-0.1500001,-7.6530657,4467,64601,0.3156806713867187,False,REGULAR,USD
AAPL230120C00160000,put,2023-01-20,2022-12-09 20:58:49,160.0,0.95,0.94,0.97,-0.089999974,-8.653844,3189,93690,0.3073799731445312,False,REGULAR,USD
AAPL230120C00165000,put,2023-01-20,2022-12-09 20:59:08,165.0,0.48,0.48,0.5,-0.049999982,-9.433959,3348,60799,0.3042061767578125,False,REGULAR,USD
AAPL230120C00170000,put,2023-01-20,2022-12-09 20:59:48,170.0,0.26,0.25,0.27,-0.02000001,-7.1428614,1973,73927,0.30762411132812495,False,REGULAR,USD
AAPL230120C00175000,put,2023-01-20,2022-12-09 20:59:08,175.0,0.14,0.14,0.16,-0.019999996,-12.499998,1217,62827,0.317389638671875,False,REGULAR,USD
AAPL230120C00180000,put,2023-01-20,2022-12-09 20:54:40,180.0,0.09,0.09,0.1,-0.019999996,-18.181814,1159,61335,0.32813171874999997,False,REGULAR,USD
AAPL230120C00185000,put,2023-01-20,2022-12-09 20:55:19,185.0,0.06,0.06,0.07,-0.010000002,-14.285716,205,23839,0.34278000976562495,False,REGULAR,USD
AAPL230120C00190000,put,2023-01-20,2022-12-09 20:12:58,190.0,0.05,0.04,0.05,0.0,0.0,268,34888,0.35742830078125,False,REGULAR,USD
AAPL230120C00195000,put,2023-01-20,2022-12-09 17:30:12,195.0,0.04,0.03,0.04,0.0,0.0,1581,17413,0.37500625,False,REGULAR,USD
AAPL230120C00200000,put,2023-01-20,2022-12-09 20:59:06,200.0,0.03,0.02,0.03,0.0,0.0,343,66716,0.38867798828125,False,REGULAR,USD
AAPL230120C00205000,put,2023-01-20,2022-12-09 20:58:08,205.0,0.02,0.02,0.03,-0.01,-33.333336,121,5449,0.414068359375,False,REGULAR,USD
AAPL230120C00210000,put,2023-01-20,2022-12-09 19:43:03,210.0,0.02,0.01,0.02,0.0,0.0,202,17711,0.41797457031249996,False,REGULAR,USD
AAPL230120C00215000,put,2023-01-20,2022-12-09 17:11:28,215.0,0.02,0.01,0.02,0.01,100.0,60,5881,0.4414118359375,False,REGULAR,USD
AAPL230120C00220000,put,2023-01-20,2022-12-09 20:41:31,220.0,0.02,0.01,0.02,0.01,100.0,60,36623,0.46484910156250003,False,REGULAR,USD
AAPL230120C00225000,put,2023-01-20,2022-12-09 15:37:30,225.0,0.01,0.0,0.02,0.0,0.0,10,3827,0.48438015625,False,REGULAR,USD
AAPL230120C00230000,put,2023-01-20,2022-12-08 20:59:46,230.0,0.01,0.0,0.01,0.0,0.0,33,12980,0.476567734375,False,REGULAR,USD
AAPL230120C00235000,put,2023-01-20,2022-12-05 14:48:50,235.0,0.01,0.0,0.01,0.0,0.0,9,805,0.49219257812500006,False,REGULAR,USD
AAPL230120C00240000,put,2023-01-20,2022-12-02 14:46:10,240.0,0.01,0.0,0.01,0.0,0.0,101,5015,0.51562984375,False,REGULAR,USD
AAPL230120C00245000,put,2023-01-20,2022-12-01 14:48:41,245.0,0.01,0.0,0.01,0.0,0.0,240,2572,0.500005,False,REGULAR,USD
AAPL230120C00250000,put,2023-01-20,2022-12-02 18:15:37,250.0,0.01,0.0,0.01,0.0,0.0,2,24699,0.51562984375,False,REGULAR,USD
AAPL230120C00255000,put,2023-01-20,2022-12-01 14:54:47,255.0,0.01,0.0,0.01,0.0,0.0,4,313,0.5312546875,False,REGULAR,USD
AAPL230120C00260000,put,2023-01-20,2022-12-08 20:26:24,260.0,0.01,0.0,0.01,0.0,0.0,2,23115,0.5468795312500001,False,REGULAR,USD
AAPL230120C00270000,put,2023-01-20,2022-11-11 20:50:27,270.0,0.01,0.0,0.01,0.0,0.0,8,2663,0.57812921875,False,REGULAR,USD
AAPL230120C00280000,put,2023-01-20,2022-10-28 13:33:58,280.0,0.02,0.0,0.01,0.0,0.0,4,0,0.6093789062500001,False,REGULAR,USD
AAPL230120C00290000,put,2023-01-20,2022-11-02 18:08:51,290.0,0.01,0.0,0.01,0.0,0.0,1,2392,0.64062859375,False,REGULAR,USD
AAPL230120C00300000,put,2023-01-20,2022-12-09 15:48:48,300.0,0.01,0.0,0.01,0.0,0.0,8,24425,0.6718782812500002,False,REGULAR,USD
AAPL230217C00050000,call,2023-02-17,2022-12-09 17:18:22,50.0,95.5,92.3,92.75,3.4199982,3.7141595,50,4873,1.201175869140625,True,REGULAR,USD
AAPL230217C00055000,call,2023-02-17,2022-12-07 15:29:03,55.0,87.2,87.3,87.9,0.0,0.0,2,2953,1.1337933935546878,True,REGULAR,USD
AAPL230217C00060000,call,2023-02-17,2022-12-07 15:29:03,60.0,82.25,82.35,82.9,0.0,0.0,6,2498,1.0478563232421876,True,REGULAR,USD
AAPL230217C00065000,call,2023-02-17,2022-12-07 15:16:07,65.0,77.45,77.4,77.95,0.0,0.0,4,1402,0.9765627343750001,True,REGULAR,USD
AAPL230217C00070000,call,2023-02-17,2022-12-08 16:29:03,70.0,73.2,72.45,73.0,0.0,0.0,3,331,0.9086923193359374,True,REGULAR,USD
AAPL230217C00075000,call,2023-02-17,2022-12-07 15:29:16,75.0,67.95,67.5,68.05,0.3999939,0.5921449,6,687,0.8432632861328124,True,REGULAR,USD
AAPL230217C00080000,call,2023-02-17,2022-12-07 15:16:32,80.0,62.7,62.6,63.2,0.0,0.0,7,162,0.7973653076171875,True,REGULAR,USD
AAPL230217C00085000,call,2023-02-17,2022-12-09 15:22:47,85.0,58.2,57.75,58.25,-0.5999985,-1.0204057,10,408,0.74414318359375,True,REGULAR,USD
AAPL230217C00090000,call,2023-02-17,2022-12-09 19:48:34,90.0,55.1,52.8,53.35,3.1499977,6.0635185,14,784,0.6865265722656251,True,REGULAR,USD
AAPL230217C00095000,call,2023-02-17,2022-12-09 20:19:37,95.0,50.05,47.95,48.5,1.5499992,3.1958747,31,3724,0.6408727319335938,True,REGULAR,USD
AAPL230217C00100000,call,2023-02-17,2022-12-09 15:52:54,100.0,44.65,43.25,43.6,0.40000153,0.90395826,196,1318,0.5993692407226563,True,REGULAR,USD
AAPL230217C00105000,call,2023-02-17,2022-12-09 16:44:08,105.0,41.0,38.55,38.9,3.4000015,9.042558,10,343,0.5649457568359376,True,REGULAR,USD
AAPL230217C00110000,call,2023-02-17,2022-12-09 17:45:22,110.0,36.65,33.85,34.3,1.8400002,5.2858377,37,689,0.5295457202148439,True,REGULAR,USD
AAPL230217C00115000,call,2023-02-17,2022-12-09 20:14:57,115.0,31.38,29.5,29.8,0.87999916,2.8852432,20,340,0.5051319018554687,True,REGULAR,USD
AAPL230217C00120000,call,2023-02-17,2022-12-09 18:24:28,120.0,27.05,25.2,25.45,1.5499992,6.0784283,15,1464,0.48560084716796875,True,REGULAR,USD
AAPL230217C00125000,call,2023-02-17,2022-12-09 20:14:57,125.0,22.76,21.1,21.35,0.7600002,3.4545467,37,693,0.46057668334960944,True,REGULAR,USD
AAPL230217C00130000,call,2023-02-17,2022-12-09 20:26:27,130.0,18.5,17.3,17.5,0.59000015,3.29425,21,1741,0.4371394177246094,True,REGULAR,USD
AAPL230217C00135000,call,2023-02-17,2022-12-09 17:13:41,135.0,16.05,13.8,14.0,1.8999996,13.42756,23,21307,0.4172421557617187,True,REGULAR,USD
AAPL230217C00140000,call,2023-02-17,2022-12-09 20:59:27,140.0,10.7,10.65,10.8,-0.27999973,-2.550089,636,23210,0.396063168334961,True,REGULAR,USD
AAPL230217C00145000,call,2023-02-17,2022-12-09 20:59:50,145.0,7.95,7.95,8.05,-0.15000057,-1.8518587,2129,14505,0.37793590820312495,False,REGULAR,USD
AAPL230217C00150000,call,2023-02-17,2022-12-09 20:58:44,150.0,5.71,5.65,5.75,-0.23999977,-4.03361,922,25044,0.3611514080810546,False,REGULAR,USD
AAPL230217C00155000,call,2023-02-17,2022-12-09 20:59:00,155.0,3.92,3.85,3.95,-0.17999983,-4.3902397,348,24849,0.3474186352539062,False,REGULAR,USD
AAPL230217C00160000,call,2023-02-17,2022-12-09 20:58:07,160.0,2.61,2.57,2.61,-0.11000013,-4.0441227,823,11742,0.3364324169921875,False,REGULAR,USD
AAPL230217C00165000,call,2023-02-17,2022-12-09 20:59:46,165.0,1.64,1.65,1.68,-0.14999998,-8.379887,1039,18470,0.3288641333007812,False,REGULAR,USD
AAPL230217C00170000,call,2023-02-17,2022-12-09 20:56:58,170.0,1.05,1.02,1.06,-0.04000008,-3.669732,505,13587,0.3238593005371093,False,REGULAR,USD
AAPL230217C00175000,call,2023-02-17,2022-12-09 20:45:47,175.0,0.66,0.63,0.66,-0.03999996,-5.7142806,1022,15349,0.3210517114257812,False,REGULAR,USD
AAPL230217C00180000,call,2023-02-17,2022-12-09 20:56:07,180.0,0.41,0.39,0.41,-0.02000001,-4.6511655,2307,12079,0.3198310205078124,False,REGULAR,USD
AAPL230217C00185000,call,2023-02-17,2022-12-09 18:27:15,185.0,0.29,0.24,0.27,0.030000001,11.538463,162,7925,0.32349309326171866,False,REGULAR,USD
AAPL230217C00190000,call,2023-02-17,2022-12-09 19:13:05,190.0,0.19,0.15,0.18,0.00999999,5.55555,3,4444,0.3276434423828125,False,REGULAR,USD
AAPL230217C00195000,call,2023-02-17,2022-12-09 20:44:15,195.0,0.1,0.1,0.12,-0.029999994,-23.07692,24,3492,0.3320379296875,False,REGULAR,USD
AAPL230217C00200000,call,2023-02-17,2022-12-09 20:25:31,200.0,0.08,0.06,0.09,0.009999998,14.285712,11,9537,0.340826904296875,False,REGULAR,USD
AAPL230217C00205000,call,2023-02-17,2022-12-09 16:50:14,205.0,0.06,0.05,0.06,0.0,0.0,30,5605,0.3437565625,False,REGULAR,USD
AAPL230217C00210000,call,2023-02-17,2022-12-09 20:35:26,210.0,0.04,0.03,0.05,-0.02,-33.333336,3,2744,0.35547519531249994,False,REGULAR,USD
AAPL230217C00215000,call,2023-02-17,2022-12-09 17:36:21,215.0,0.04,0.02,0.04,0.0,0.0,1,2503,0.36524072265625,False,REGULAR,USD
AAPL230217C00220000,call,2023-02-17,2022-12-09 19:15:58,220.0,0.03,0.01,0.03,0.01,50.0,3,1290,0.3711000390625,False,REGULAR,USD
AAPL230217C00225000,call,2023-02-17,2022-12-09 16:05:05,225.0,0.02,0.01,0.03,0.0,0.0,5,2000,0.38867798828125,False,REGULAR,USD
AAPL230217C00230000,call,2023-02-17,2022-12-08 14:30:03,230.0,0.01,0.01,0.02,0.0,0.0,1,251,0.39063109375,False,REGULAR,USD
AAPL230217C00235000,call,2023-02-17,2022-11-30 18:26:47,235.0,0.01,0.0,0.02,0.0,0.0,10,289,0.4062559375,False,REGULAR,USD
AAPL230217C00240000,call,2023-02-17,2022-12-08 19:34:58,240.0,0.01,0.0,0.01,0.0,0.0,10,299,0.39453730468750003,False,REGULAR,USD
AAPL230217C00245000,call,2023-02-17,2022-12-09 17:40:15,245.0,0.01,0.0,0.02,-0.02,-66.66667,2,255,0.4335994140625,False,REGULAR,USD
AAPL230217C00250000,call,2023-02-17,2022-12-09 17:41:00,250.0,0.01,0.0,0.02,0.0,0.0,2,425,0.44922425781249997,False,REGULAR,USD
AAPL230217C00255000,call,2023-02-17,2022-11-03 17:50:36,255.0,0.02,0.0,0.02,0.0,0.0,1,623,0.46094289062500005,False,REGULAR,USD
AAPL230217C00260000,call,2023-02-17,2022-11-08 14:30:18,260.0,0.02,0.0,0.0,0.0,0.0,1,314,0.2500075,False,REGULAR,USD
AAPL230217C00265000,call,2023-02-17,2022-11-17 17:44:44,265.0,0.02,0.0,0.01,0.0,0.0,10,291,0.46094289062500005,False,REGULAR,USD
AAPL230217C00270000,call,2023-02-17,2022-11-08 20:04:10,270.0,0.01,0.0,0.01,0.0,0.0,3,144,0.476567734375,False,REGULAR,USD
AAPL230217C00275000,call,2023-02-17,2022-12-09 14:41:34,275.0,0.01,0.0,0.01,0.0,0.0,3,239,0.48438015625,False,REGULAR,USD
AAPL230217C00280000,call,2023-02-17,2022-11-18 20:04:32,280.0,0.01,0.0,0.01,0.0,0.0,1,24,0.500005,False,REGULAR,USD
AAPL230217C00285000,call,2023-02-17,2022-11-18 15:13:32,285.0,0.01,0.0,0.01,0.0,0.0,1,520,0.507817421875,False,REGULAR,USD
AAPL230217C00290000,call,2023-02-17,2022-09-28 17:18:56,290.0,0.03,0.01,0.04,0.0,0.0,2,163,0.5625043750000001,False,REGULAR,USD
AAPL230217C00295000,call,2023-02-17,2022-11-11 16:58:29,295.0,0.01,0.0,0.01,0.0,0.0,10,762,0.500005,False,REGULAR,USD
AAPL230217C00300000,call,2023-02-17,2022-12-06 15:58:13,300.0,0.01,0.0,0.01,0.0,0.0,4,1288,0.51562984375,False,REGULAR,USD
AAPL230217C00050000,put,2023-02-17,2022-12-09 17:18:22,50.0,95.5,92.3,92.75,3.4199982,3.7141595,50,4873,1.201175869140625,True,REGULAR,USD
AAPL230217C00055000,put,2023-02-17,2022-12-07 15:29:03,55.0,87.2,87.3,87.9,0.0,0.0,2,2953,1.1337933935546878,True,REGULAR,USD
AAPL230217C00060000,put,2023-02-17,2022-12-07 15:29:03,60.0,82.25,82.35,82.9,0.0,0.0,6,2498,1.0478563232421876,True,REGULAR,USD
AAPL230217C00065000,put,2023-02-17,2022-12-07 15:16:07,65.0,77.45,77.4,77.95,0.0,0.0,4,1402,0.9765627343750001,True,REGULAR,USD
AAPL230217C00070000,put,2023-02-17,2022-12-08 16:29:03,70.0,73.2,72.45,73.0,0.0,0.0,3,331,0.9086923193359374,True,REGULAR,USD
